Date,Symbol,Open,High,Low,Close,Volume
12/14/2023 16:50,MSFT,366.33,366.35,365.93,366.315,107875
12/14/2023 16:50,MSFT,366.33,366.35,365.93,366.315,107875
12/14/2023 16:50,GOOG,133.04,133.2,133.04,133.11,2889
12/14/2023 16:50,MSFT,366.33,366.35,365.93,366.315,107875
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,GOOG,133.07,133.11,133.07,133.09,831
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 16:55,MSFT,366.299,366.35,366.27,366.31,4274
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,MSFT,366.32,366.33,366.26,366.3,1963
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:00,GOOG,133.07,133.11,133.04,133.04,190
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,GOOG,133.03,134.28,133.01,133.075,334
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:05,MSFT,366.26,366.33,366.211,366.26,1772
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,MSFT,366.26,366.33,366.24,366.28,2368
12/14/2023 17:10,GOOG,133.09,134.28,133.04,133.11,353
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:15,GOOG,133.1,134.28,133.06,133.11,438
12/14/2023 17:15,MSFT,366.279,366.29,366.24,366.25,907
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:20,MSFT,366.24,366.25,366.181,366.23,1163
12/14/2023 17:20,GOOG,133.08,134.28,133.05,133.07,175
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,GOOG,134.28,134.28,133.05,133.11,535
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:25,MSFT,366.2,366.29,366.18,366.22,1251
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,GOOG,133.11,133.58,133,133.055,62
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:30,MSFT,366.22,366.28,366.18,366.18,1393
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:35,GOOG,133.11,133.58,133.03,133.08,669
12/14/2023 17:35,MSFT,366.28,366.28,366.1,366.28,3709
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,GOOG,133.03,133.1,133.03,133.1,932
12/14/2023 17:40,MSFT,366.109,366.33,365.93,366.28,6825
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:45,GOOG,133.1,133.11,133.05,133.05,26
12/14/2023 17:45,MSFT,366.29,366.33,366.29,366.33,1577
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:50,GOOG,133.03,133.093,133,133,626
12/14/2023 17:50,MSFT,366.33,366.39,366.3,366.38,2644
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,GOOG,133.05,133.09,133,133,280
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 17:55,MSFT,366.34,366.4,366.3,366.37,858
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:00,GOOG,133.045,133.1,133,133.09,259
12/14/2023 18:00,MSFT,366.31,366.49,366.3,366.3,2468
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,GOOG,133.05,133.1,133,133.1,473
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:05,MSFT,366.46,366.46,366.25,366.25,931
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,MSFT,366.39,366.45,366.26,366.26,2983
12/14/2023 18:10,GOOG,133.09,133.1,133,133.09,906
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,MSFT,366.43,366.45,366.275,366.283,369
12/14/2023 18:15,GOOG,133.09,133.099,132.99,133.05,559
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,GOOG,133.05,133.1,133,133.09,228
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:20,MSFT,366.4,366.5,366.35,366.49,4654
12/14/2023 18:25,GOOG,133.1,133.105,133,133.105,2567
12/14/2023 18:25,MSFT,366.4,366.734,366.37,366.7,12373
12/14/2023 18:25,MSFT,366.4,366.734,366.37,366.7,12373
